uni_id,course_name,title,authors,publication_year,resource_type,field_of_education
2, counselling children and adolescents ,a practical guide to family therapy structured guidelines and key skills,paulrhodes,2011.0,book,society
2, public relations in society ,gender and public relations critical perspectives on voice image and identity,christinedaymon,2013.0,book,society
2, old testament exegesis ,introduction to wisdom literature proverbs,lawrenceboadt,1986.0,book,society
2, old testament exegesis ,the book of proverbs a survey of modern study,rwhybray,1995.0,book,engineering
2, global and regional sustainability (oua) ,diary of a wimpy kid rodrick rules,jeffkinney,2007.0,book,society
2, destination management ,fieldwork in tourism methods issues and reflections,colinhall,2010.0,book,society
2, destination management ,project management,dennislock,1968.0,book,society
2, states social forces and development ,the neo liberal revolution forging the market state,richardrobison,2006.0,book,society
2, states social forces and development ,latin american responses to neo liberalism strategies and struggles,vibekeandersson,2012.0,book,society
2, states social forces and development ,identity practices of african female international students in australia gender race and education,kamuyugrace,2017.0,thesis,society
2, states social forces and development ,development policy in the 21st century beyond the post washington consensus,benfine,2000.0,book,society
2, states social forces and development ,rethinking governance the centrality of the state in modern society,stephenbell,2009.0,book,society
2, states social forces and development ,advances in agronomy edited by donald l sparks,donaldsparks,1949.0,book,society
2, states social forces and development ,the federalist a commentary on the constitution of the united states being a collection of essays written in support of the constitution agreed upon september 17 1787 by the federal convention,alexanderhamilton,1778.0,book,arts
2, states social forces and development ,navigating mobile masculinities young men in melbourne and berlin,elliottkarla,2017.0,thesis,society
2, states social forces and development ,discourses of community reconciling social work and community development,margaretlynn,2009.0,thesis,society
2, states social forces and development ,low cost depth sensors to real time monocular depth prediction for improved mapping,tristanandrew,2018.0,thesis,society
2, states social forces and development ,inspired finance the role of faith in microfinance and international economic development,michaellooft,2014.0,book,society
2, states social forces and development ,seeking convergence workplace identity in the conflicting discourses of the industrial training environment of the 90s a case study approach,crinavirgona,2002.0,thesis,society
2, performance and creative arts ,what color is your parachute? a practical manual for job hunters and career changers,richardbolles,1900.0,book,arts
2, performance and creative arts ,richard iii,williamshakespeare,1597.0,book,arts
2, performance and creative arts ,utopia in performance finding hope at the theater,jilldolan,2005.0,book,arts
2, managing a global business ,bilingual creativity in saudi english,othmanwafaa,2020.0,thesis,society
2, influencing on the inside ,innovation and organisation towards an art of social system design,bradleygraham,2013.0,thesis,arts
2, ict in the classroom ,microbiology an introduction,gerardtortora,1900.0,book,science
2, ict in the classroom ,access services organization and management spec kit #179,georgesoete,1990.0,microform,hospitality
2, international political economy (oua) ,theories of international regimes,andreashasenclever,1997.0,book,society
2, international political economy (oua) ,supply chains and total product systems a reader,edrhodes,2004.0,book,society
2, data metrics reporting and analytics ,global talent management,hughscullion,2010.0,book,society
2, data metrics reporting and analytics ,the high performing school benchmarking the 10 indicators of effectiveness,mardaledunsworth,2009.0,book,education
2, data metrics reporting and analytics ,composing the whole thingdesign research in peter eisenman’s recent studio teaching,michaeljasper,2018.0,book,arts
2, data metrics reporting and analytics ,ʾaoṅʻ chanʻʺ mi sāʺ cu,sanaon,1970.0,book,IT
2, managing a global business ,operations management,nigelslack,1995.0,book,society
2, commercial law ,the pps guide a guide to the personal property securities act 2009 (cth),lionelmeehan,2011.0,book,society
2, knowledge management ,managing business risk a practical guide to protecting your business,jonathanreuvid,2005.0,book,society
2, wildlife biology ,recovering australian threatened species a book of hope,stephengarnett,2018.0,book,science
2, wildlife biology ,reptiles,carsoncreagh,1996.0,book,science
2, health law ,pp no 193 of 2012 report no 126,parliamentaustralia,2012.0,book,society
2, global policy and administration ,australian joint copying project handbook,librarynational,1972.0,book,society
2, transition to teaching ,behaviour for learning proactive approaches to behaviour management,simonellis,2009.0,book,society
2, changing economies of asia ,economic assessment of six research development and extension investments by the department of agriculture and fisheries (queensland),peterchudleigh,2018.0,book,arts
2, changing economies of asia ,economic dynamism in the asia pacific the growth of integration and competitiveness,grahamethompson,1998.0,book,society
2, changing economies of asia ,learning from the asian tigers studies in technology and industrial policy,sanjayalall,1996.0,book,society
